customer_id,tenure_months,monthly_spend,support_tickets,region,plan_type,satisfaction_score,contract_length_months,churned
CUST-01370,28,55.13,2,AMER,pro,6.12,12,0
CUST-01371,19,105.25,2,APAC,basic,5.66,24,0
CUST-01372,21,54.47,1,AMER,basic,,12,0
CUST-01373,58,160.45,4,AMER,basic,7.04,1,1
CUST-01374,31,171.87,0,APAC,pro,4.51,12,0
CUST-01375,34,247.31,2,EMEA,basic,5.15,1,1
CUST-01376,70,,0,LATAM,pro,5.71,12,0
CUST-01377,33,93.32,4,APAC,pro,6.24,1,0
CUST-01378,54,80.78,4,EMEA,basic,6.31,12,0
CUST-01379,69,10.0,0,AMER,basic,5.79,12,0
CUST-01380,70,93.23,1,AMER,pro,8.03,12,0
CUST-01381,23,112.04,1,AMER,basic,8.56,12,1
CUST-01382,29,163.55,2,APAC,pro,7.06,12,0
CUST-01383,3,147.52,2,APAC,basic,3.17,1,1
CUST-01384,54,146.48,2,AMER,enterprise,6.66,24,0
CUST-01385,28,129.61,1,EMEA,basic,,24,0
CUST-01386,1,149.74,2,APAC,pro,6.8,12,0
CUST-01387,11,185.14,2,EMEA,pro,7.4,12,1
CUST-01388,13,72.08,2,EMEA,basic,7.11,12,0
CUST-01389,6,99.42,1,LATAM,pro,4.38,1,1
CUST-01390,5,57.52,0,EMEA,basic,2.6,1,1
CUST-01391,41,192.84,2,AMER,enterprise,8.0,12,0
CUST-01392,17,178.36,3,EMEA,basic,6.04,1,1
CUST-01393,68,153.85,3,AMER,basic,7.64,12,0
CUST-01394,41,66.07,1,AMER,pro,6.41,12,0
CUST-01395,42,127.78,0,EMEA,pro,6.64,12,0
CUST-01396,38,109.44,3,AMER,pro,9.27,24,0
CUST-01397,46,123.64,1,EMEA,basic,4.88,1,0
CUST-01398,56,111.53,0,EMEA,basic,6.91,1,0
CUST-01399,23,143.4,1,APAC,basic,,12,1
CUST-01400,44,102.23,2,AMER,pro,7.05,12,0
CUST-01401,41,158.46,1,AMER,basic,7.74,24,0
CUST-01402,49,130.86,2,APAC,enterprise,8.04,1,0
CUST-01403,54,106.81,3,AMER,basic,7.19,1,1
CUST-01404,55,114.97,3,EMEA,basic,4.57,12,0
CUST-01405,42,100.17,1,AMER,basic,7.35,1,0
CUST-01406,6,156.62,0,AMER,basic,,1,0
CUST-01407,57,107.78,2,AMER,basic,8.63,1,0
CUST-01408,69,133.27,2,EMEA,enterprise,10.0,12,0
CUST-01409,40,102.34,1,EMEA,pro,7.89,24,0
CUST-01410,32,53.17,3,AMER,basic,,12,0
CUST-01411,15,160.77,0,AMER,basic,6.04,12,1
CUST-01412,33,72.38,5,EMEA,basic,7.08,1,0
CUST-01413,42,150.56,1,EMEA,basic,8.72,12,0
CUST-01414,56,138.91,4,AMER,pro,4.98,1,0
CUST-01415,35,45.48,4,AMER,basic,8.49,1,0
CUST-01416,13,77.49,1,EMEA,pro,8.04,12,0
CUST-01417,12,,3,EMEA,basic,5.44,12,0
CUST-01418,38,83.07,2,LATAM,pro,7.97,12,0
CUST-01419,44,66.81,2,EMEA,pro,5.63,1,1
CUST-01420,63,153.3,2,AMER,basic,6.92,1,0
CUST-01421,59,109.22,0,EMEA,pro,6.41,24,0
CUST-01422,42,137.36,1,AMER,enterprise,7.34,12,0
CUST-01423,10,100.63,1,AMER,basic,,1,1
CUST-01424,59,133.74,4,AMER,enterprise,7.83,24,0
CUST-01425,39,86.2,1,EMEA,pro,3.22,1,0
CUST-01426,60,118.81,1,AMER,pro,6.24,12,0
CUST-01427,53,146.18,1,LATAM,pro,5.96,12,1
CUST-01428,23,122.03,2,AMER,basic,9.62,24,0
CUST-01429,29,99.43,2,LATAM,basic,7.85,24,0
CUST-01430,30,71.1,2,LATAM,enterprise,6.1,24,0
CUST-01431,20,127.54,3,EMEA,enterprise,,12,0
CUST-01432,55,135.52,3,EMEA,basic,6.99,24,0
CUST-01433,27,108.37,1,AMER,pro,5.86,1,0
CUST-01434,50,85.38,3,APAC,basic,10.0,12,0
CUST-01435,39,144.42,1,AMER,basic,2.19,12,1
CUST-01436,30,231.68,1,AMER,pro,7.04,12,0
CUST-01437,49,106.39,2,AMER,pro,2.73,24,0
CUST-01438,13,135.15,0,EMEA,basic,8.7,1,0
CUST-01439,40,136.98,2,AMER,pro,5.56,12,0
CUST-01440,11,10.0,4,LATAM,basic,,12,0
CUST-01441,8,125.57,2,EMEA,basic,6.0,1,0
CUST-01442,59,88.21,1,AMER,basic,8.78,12,0
CUST-01443,59,182.31,1,AMER,basic,7.28,24,0
CUST-01444,48,108.57,1,AMER,pro,8.95,1,0
CUST-01445,66,85.01,1,AMER,pro,6.97,24,0
CUST-01446,44,110.17,2,AMER,basic,1.85,12,1
CUST-01447,8,127.5,1,APAC,pro,5.69,12,1
CUST-01448,28,94.8,1,AMER,basic,4.27,1,0
CUST-01449,18,117.63,2,APAC,basic,8.55,12,0
CUST-01450,52,59.06,2,LATAM,basic,7.85,12,0
CUST-01451,13,109.86,2,LATAM,basic,6.94,12,0
CUST-01452,43,154.91,3,AMER,pro,7.71,1,0
CUST-01453,61,208.61,3,APAC,enterprise,7.27,12,0
CUST-01454,14,151.79,3,EMEA,basic,5.96,24,0
CUST-01455,65,132.24,2,LATAM,pro,10.0,24,0
CUST-01456,50,173.27,3,AMER,pro,7.34,24,0
CUST-01457,4,165.86,2,EMEA,enterprise,6.6,1,0
CUST-01458,38,194.87,3,EMEA,pro,4.43,24,0
CUST-01459,24,168.72,2,AMER,enterprise,5.87,1,1
CUST-01460,50,114.7,2,EMEA,enterprise,6.95,1,0
CUST-01461,14,131.63,2,APAC,enterprise,6.63,12,0
CUST-01462,35,128.06,2,APAC,pro,6.12,24,0
CUST-01463,34,133.6,0,APAC,enterprise,6.85,1,0
CUST-01464,36,129.01,3,AMER,basic,5.01,1,0
CUST-01465,66,84.79,3,APAC,pro,6.95,12,0
CUST-01466,67,25.34,0,AMER,pro,4.29,24,0
CUST-01467,5,89.77,4,APAC,basic,5.46,12,1
CUST-01468,56,28.83,2,AMER,basic,5.67,1,0
CUST-01469,13,123.06,2,AMER,basic,8.42,12,0
CUST-01470,12,120.2,2,EMEA,basic,7.77,24,0
CUST-01471,35,44.6,0,EMEA,pro,7.06,1,0
CUST-01472,70,150.97,2,EMEA,pro,4.97,24,0
CUST-01473,38,159.01,0,APAC,enterprise,6.25,24,0
CUST-01474,42,124.31,1,AMER,basic,8.3,12,0
CUST-01475,53,195.04,1,AMER,basic,9.07,24,0
CUST-01476,34,204.22,4,APAC,pro,4.41,12,1
CUST-01477,32,65.73,1,AMER,enterprise,6.2,24,1
CUST-01478,50,166.65,0,APAC,basic,7.12,12,0
CUST-01479,11,139.84,0,AMER,basic,,1,0
CUST-01480,63,138.82,3,EMEA,basic,6.95,12,0
CUST-01481,26,162.05,2,AMER,basic,,12,1
CUST-01482,42,87.64,2,LATAM,enterprise,4.46,12,0
CUST-01483,70,93.34,1,AMER,enterprise,9.6,1,0
CUST-01484,55,82.8,2,EMEA,basic,4.98,1,0
CUST-01485,54,86.03,5,AMER,enterprise,7.04,1,1
CUST-01486,58,115.57,1,AMER,basic,7.83,12,0
CUST-01487,9,54.67,2,EMEA,pro,8.93,12,0
CUST-01488,32,72.94,0,EMEA,enterprise,8.49,12,0
CUST-01489,58,145.99,3,APAC,basic,,12,0
CUST-01490,19,116.81,2,LATAM,pro,9.13,12,0
CUST-01491,23,137.23,3,APAC,pro,6.68,12,0
CUST-01492,63,34.98,1,APAC,basic,8.23,12,0
CUST-01493,56,84.73,0,AMER,basic,9.58,12,0
CUST-01494,18,95.01,1,AMER,pro,5.65,12,0
CUST-01495,1,121.46,2,AMER,basic,4.55,12,1
CUST-01496,35,93.62,1,AMER,basic,5.23,24,0
CUST-01497,62,161.99,4,APAC,basic,9.37,24,0
CUST-01498,39,117.38,1,AMER,pro,9.08,24,0
CUST-01499,12,120.77,0,AMER,basic,6.34,1,0
CUST-01500,35,120.61,1,AMER,pro,7.37,12,0
CUST-01501,33,151.86,1,AMER,pro,7.76,1,0
CUST-01502,43,98.78,2,AMER,basic,8.75,24,0
CUST-01503,47,170.51,2,AMER,pro,3.73,12,0
CUST-01504,18,140.7,3,EMEA,basic,6.0,1,1
CUST-01505,37,,2,AMER,basic,6.51,1,0
CUST-01506,35,121.88,4,AMER,pro,7.5,12,0
CUST-01507,12,143.41,4,LATAM,basic,7.09,12,1
CUST-01508,36,165.69,4,APAC,pro,6.41,12,1
CUST-01509,10,162.55,2,APAC,enterprise,7.45,12,0
CUST-01510,14,136.91,0,AMER,basic,2.55,24,1
CUST-01511,21,159.45,2,LATAM,pro,10.0,12,0
CUST-01512,69,125.33,0,APAC,pro,8.37,12,0
CUST-01513,4,176.36,6,EMEA,basic,8.48,12,1
CUST-01514,61,118.8,2,AMER,basic,5.83,12,0
CUST-01515,16,26.62,3,APAC,pro,7.67,12,1
CUST-01516,68,180.2,1,AMER,pro,10.0,1,0
CUST-01517,10,124.85,0,EMEA,basic,10.0,12,0
CUST-01518,44,67.3,0,APAC,pro,7.09,12,0
CUST-01519,34,111.08,2,LATAM,pro,4.83,12,0
CUST-01520,17,80.23,0,LATAM,basic,7.24,1,0
CUST-01521,26,214.51,1,EMEA,basic,6.45,12,1
CUST-01522,29,142.4,0,AMER,enterprise,8.43,1,0
CUST-01523,42,49.41,1,AMER,basic,4.77,12,0
CUST-01524,53,144.58,4,AMER,pro,6.64,12,0
CUST-01525,20,102.06,0,EMEA,pro,7.43,12,0
CUST-01526,28,206.26,0,APAC,basic,6.16,24,0
CUST-01527,3,72.63,2,LATAM,basic,8.78,12,0
CUST-01528,19,18.88,0,AMER,basic,5.01,12,1
CUST-01529,24,122.96,1,AMER,pro,,24,1
CUST-01530,58,104.34,1,AMER,basic,6.37,12,0
CUST-01531,54,101.25,3,APAC,pro,8.4,1,0
CUST-01532,55,23.64,2,EMEA,pro,6.45,12,0
CUST-01533,19,139.21,1,AMER,pro,5.95,1,0
CUST-01534,16,195.3,3,EMEA,basic,8.36,12,1
CUST-01535,29,34.09,0,EMEA,pro,7.35,12,0
CUST-01536,31,172.71,0,APAC,enterprise,6.06,12,0
CUST-01537,54,94.41,0,AMER,basic,7.18,12,0
CUST-01538,62,225.71,1,EMEA,pro,6.56,1,0
CUST-01539,29,139.62,1,EMEA,basic,8.02,24,0
CUST-01540,16,111.55,0,AMER,pro,7.22,12,0
CUST-01541,63,169.74,0,AMER,pro,5.59,1,0
CUST-01542,39,143.67,0,AMER,pro,,12,0
CUST-01543,66,93.34,1,EMEA,enterprise,6.25,12,0
CUST-01544,28,151.96,0,EMEA,pro,7.61,1,0
CUST-01545,23,97.02,3,APAC,pro,7.62,12,1
CUST-01546,5,39.52,0,LATAM,basic,5.54,12,1
CUST-01547,53,211.42,5,AMER,pro,6.64,12,0
CUST-01548,36,104.27,2,LATAM,enterprise,,12,0
CUST-01549,18,92.59,3,EMEA,enterprise,8.86,24,0
CUST-01550,32,135.24,1,APAC,basic,7.4,12,0
CUST-01551,10,49.82,0,AMER,pro,10.0,1,0
CUST-01552,69,59.09,1,APAC,basic,7.01,1,0
CUST-01553,32,97.52,2,EMEA,basic,8.23,12,0
CUST-01554,22,96.61,0,AMER,basic,6.41,1,0
CUST-01555,43,123.24,0,APAC,basic,5.25,12,0
CUST-01556,57,170.52,0,AMER,pro,7.15,1,0
CUST-01557,67,98.67,1,EMEA,basic,7.8,24,0
CUST-01558,49,142.18,1,AMER,basic,7.53,12,0
CUST-01559,11,147.07,0,EMEA,enterprise,7.22,1,0
CUST-01560,30,71.22,1,AMER,basic,6.39,24,0
CUST-01561,51,130.28,2,EMEA,basic,5.55,12,0
CUST-01562,59,77.58,0,APAC,basic,6.45,12,0
CUST-01563,34,167.88,2,EMEA,basic,7.77,24,0
CUST-01564,61,140.48,0,APAC,pro,8.61,24,0
CUST-01565,10,120.74,2,AMER,pro,1.3,1,1
CUST-01566,25,59.71,3,EMEA,basic,8.02,24,0
CUST-01567,70,125.22,2,EMEA,pro,8.83,1,0
CUST-01568,14,85.48,1,LATAM,basic,,12,0
CUST-01569,50,151.77,3,AMER,basic,,12,0
CUST-01570,15,114.63,2,APAC,basic,8.12,1,1
CUST-01571,10,83.44,4,AMER,basic,6.2,12,0
CUST-01572,12,161.65,1,APAC,basic,6.82,1,0
CUST-01573,65,152.47,4,AMER,basic,7.87,24,0
CUST-01574,70,93.3,2,EMEA,basic,5.08,1,0
CUST-01575,8,172.29,2,AMER,basic,5.6,12,0
CUST-01576,51,106.57,0,APAC,basic,7.31,1,0
CUST-01577,7,106.09,1,AMER,pro,4.67,1,1
CUST-01578,59,125.57,0,AMER,basic,7.06,1,0
CUST-01579,24,86.13,2,APAC,pro,,12,0
CUST-01580,4,100.13,2,EMEA,pro,7.3,12,0
CUST-01581,67,112.78,0,APAC,basic,7.01,12,0
CUST-01582,66,188.86,4,APAC,basic,,12,0
CUST-01583,3,187.48,0,AMER,pro,5.34,12,1
CUST-01584,28,108.35,2,AMER,basic,6.09,12,0
CUST-01585,66,192.47,1,APAC,pro,3.1,1,1
CUST-01586,25,118.05,1,APAC,basic,6.28,12,0
CUST-01587,44,137.13,2,AMER,basic,7.17,24,0
CUST-01588,62,159.76,0,APAC,basic,9.04,24,0
CUST-01589,5,133.14,1,AMER,pro,,12,0
CUST-01590,35,228.68,4,APAC,pro,6.66,12,1
CUST-01591,41,130.95,4,EMEA,pro,9.36,24,0
CUST-01592,66,66.11,1,AMER,basic,9.96,12,0
CUST-01593,33,178.75,0,AMER,basic,6.12,1,0
CUST-01594,60,101.46,2,AMER,basic,8.77,1,0
CUST-01595,41,106.31,0,EMEA,basic,9.0,12,1
CUST-01596,31,10.0,1,EMEA,basic,7.86,1,0
CUST-01597,53,165.04,4,AMER,basic,,12,0
CUST-01598,61,156.83,2,AMER,pro,5.34,24,0
CUST-01599,49,155.96,1,EMEA,basic,7.96,12,0
CUST-01600,44,164.03,3,AMER,basic,10.0,12,0
CUST-01601,71,196.1,2,AMER,pro,6.66,24,0
CUST-01602,43,117.93,2,AMER,basic,9.67,12,0
CUST-01603,12,162.19,0,AMER,basic,,24,0
CUST-01604,66,86.53,1,APAC,pro,4.81,1,0
CUST-01605,58,104.08,1,AMER,basic,5.93,24,0
CUST-01606,27,167.55,0,EMEA,basic,9.57,1,0
CUST-01607,30,137.6,1,AMER,basic,8.65,1,0
CUST-01608,48,60.0,2,EMEA,pro,7.91,12,0
CUST-01609,56,136.26,2,LATAM,basic,6.95,12,0
CUST-01610,50,111.77,1,APAC,pro,8.05,1,0
CUST-01611,64,83.16,2,APAC,pro,5.88,12,0
CUST-01612,6,139.54,0,EMEA,basic,10.0,12,0
CUST-01613,71,101.8,1,EMEA,enterprise,4.98,12,0
CUST-01614,35,49.33,3,LATAM,pro,3.86,12,1
CUST-01615,19,70.0,2,AMER,basic,7.22,12,0
CUST-01616,16,199.61,0,EMEA,basic,9.46,12,0
CUST-01617,33,51.83,0,APAC,basic,6.12,12,1
CUST-01618,22,130.03,3,AMER,pro,6.87,12,1
CUST-01619,67,147.45,2,EMEA,basic,5.2,12,0
CUST-01620,36,148.76,0,AMER,basic,6.84,12,0
CUST-01621,68,64.85,1,EMEA,basic,5.21,1,1
CUST-01622,48,105.53,2,AMER,enterprise,5.23,12,0
CUST-01623,27,126.34,2,AMER,pro,4.42,12,1
CUST-01624,29,156.01,2,AMER,pro,6.02,24,0
CUST-01625,67,90.98,2,APAC,pro,10.0,12,0
CUST-01626,47,67.64,1,AMER,basic,6.87,1,0
CUST-01627,29,165.12,3,LATAM,basic,7.3,12,0
CUST-01628,54,169.73,4,APAC,basic,10.0,12,0
CUST-01629,27,136.65,0,LATAM,basic,5.87,12,1
CUST-01630,16,92.6,2,EMEA,enterprise,5.24,1,0
CUST-01631,54,138.3,0,AMER,basic,7.87,12,0
CUST-01632,7,124.92,1,AMER,basic,4.84,24,0
CUST-01633,34,157.69,0,AMER,pro,7.54,12,1
CUST-01634,30,63.79,0,AMER,basic,8.96,12,0
CUST-01635,32,125.23,1,EMEA,basic,5.1,12,0
CUST-01636,16,112.84,0,APAC,pro,6.06,24,1
CUST-01637,28,70.06,3,EMEA,basic,9.9,24,0
CUST-01638,9,129.7,1,AMER,basic,5.13,12,0
CUST-01639,31,121.57,1,APAC,basic,5.79,12,0
CUST-01640,53,101.53,3,LATAM,basic,7.38,1,0
CUST-01641,10,137.82,2,EMEA,pro,6.42,1,0
CUST-01642,11,56.15,2,AMER,enterprise,5.49,12,0
CUST-01643,5,117.59,1,APAC,pro,9.73,12,0
CUST-01644,60,139.41,0,EMEA,basic,5.96,1,0
CUST-01645,54,132.78,1,APAC,basic,7.54,12,0
CUST-01646,4,168.44,1,EMEA,pro,6.25,1,1
CUST-01647,41,65.95,4,APAC,pro,6.57,1,0
CUST-01648,34,52.15,4,AMER,pro,4.59,12,1
CUST-01649,48,130.76,1,EMEA,basic,8.57,24,0
CUST-01650,27,140.48,3,EMEA,basic,6.22,1,0
CUST-01651,57,215.39,2,APAC,basic,9.17,12,0
CUST-01652,37,147.75,0,AMER,basic,4.95,1,1
CUST-01653,17,80.67,0,EMEA,pro,6.13,24,0
CUST-01654,36,156.27,1,AMER,basic,7.79,1,0
CUST-01655,17,81.95,0,APAC,basic,7.16,1,1
CUST-01656,36,53.14,4,AMER,basic,5.83,24,1
CUST-01657,20,237.41,4,AMER,pro,6.73,12,1
CUST-01658,31,134.66,1,LATAM,pro,4.72,1,1
CUST-01659,22,152.17,0,APAC,pro,7.06,12,0
CUST-01660,38,145.36,1,AMER,basic,2.37,24,0
CUST-01661,55,201.54,0,AMER,pro,7.26,12,0
CUST-01662,49,132.78,0,EMEA,enterprise,9.31,12,0
CUST-01663,27,174.8,2,AMER,basic,8.51,12,0
CUST-01664,36,73.77,2,AMER,pro,8.44,1,0
CUST-01665,23,57.35,0,LATAM,pro,,24,0
CUST-01666,23,184.2,1,AMER,basic,7.81,12,0
CUST-01667,46,186.37,1,APAC,pro,6.27,12,0
CUST-01668,56,142.98,0,APAC,pro,6.81,12,0
CUST-01669,14,130.17,2,APAC,basic,6.79,24,0
CUST-01670,19,127.48,0,AMER,enterprise,1.13,1,1
CUST-01671,8,89.03,2,AMER,enterprise,8.57,1,1
CUST-01672,71,189.24,1,EMEA,basic,7.75,12,0
CUST-01673,50,149.65,2,LATAM,enterprise,8.42,12,0
CUST-01674,12,142.77,2,AMER,pro,5.32,1,0
CUST-01675,54,136.93,0,AMER,pro,8.17,24,0
CUST-01676,22,167.16,2,EMEA,pro,7.8,12,1
CUST-01677,22,,2,AMER,enterprise,3.1,12,1
CUST-01678,35,153.54,2,AMER,basic,3.91,12,0
CUST-01679,46,67.4,2,APAC,basic,7.06,12,0
CUST-01680,47,142.95,5,AMER,pro,,1,0
CUST-01681,3,218.42,1,EMEA,basic,6.94,12,1
CUST-01682,53,96.67,1,EMEA,pro,5.86,1,0
CUST-01683,29,114.2,3,AMER,basic,9.56,12,0
CUST-01684,66,160.14,2,AMER,enterprise,3.67,12,0
CUST-01685,42,163.08,1,LATAM,pro,4.6,1,1
CUST-01686,67,,1,APAC,pro,5.27,12,0
CUST-01687,18,47.21,1,APAC,pro,4.6,12,0
CUST-01688,48,142.58,4,EMEA,basic,5.96,1,1
CUST-01689,25,66.73,1,EMEA,pro,6.91,1,0
CUST-01690,61,82.89,1,AMER,pro,4.64,1,0
CUST-01691,44,144.66,0,AMER,basic,7.6,12,0
CUST-01692,54,106.69,1,AMER,basic,9.24,12,0
CUST-01693,42,156.43,4,EMEA,basic,8.86,1,0
CUST-01694,55,261.67,1,EMEA,basic,10.0,12,0
CUST-01695,11,154.97,1,AMER,pro,8.93,24,0
CUST-01696,17,152.53,2,AMER,basic,6.91,1,0
CUST-01697,51,79.69,2,EMEA,enterprise,10.0,12,0
CUST-01698,14,91.07,3,AMER,basic,8.19,12,1
CUST-01699,6,72.14,1,AMER,basic,10.0,1,0
CUST-01700,40,96.03,1,AMER,basic,6.64,24,0
CUST-01701,69,70.87,5,APAC,enterprise,3.33,12,0
CUST-01702,23,90.31,2,EMEA,basic,4.95,24,0
CUST-01703,15,110.61,2,EMEA,enterprise,7.28,24,1
CUST-01704,52,74.97,1,AMER,pro,7.93,1,0
CUST-01705,19,56.14,2,EMEA,basic,6.62,24,1
CUST-01706,56,58.73,4,AMER,basic,8.71,24,0
CUST-01707,15,140.43,3,AMER,basic,,1,0
CUST-01708,14,122.69,2,EMEA,pro,5.76,24,0
CUST-01709,71,166.17,0,AMER,pro,8.69,12,0
CUST-01710,43,167.0,0,EMEA,basic,7.07,1,0
CUST-01711,21,104.67,0,EMEA,pro,7.15,12,0
CUST-01712,33,150.15,1,AMER,pro,9.42,24,0
CUST-01713,43,55.18,1,AMER,pro,8.88,24,0
CUST-01714,4,222.74,1,EMEA,pro,5.61,24,0
CUST-01715,71,173.79,0,APAC,basic,7.33,12,0
CUST-01716,34,,0,AMER,basic,4.03,1,1
CUST-01717,68,67.66,1,EMEA,pro,6.97,12,0
CUST-01718,57,137.1,1,AMER,basic,7.66,1,0
CUST-01719,4,35.85,1,AMER,basic,3.98,12,0
CUST-01720,57,84.93,2,LATAM,pro,9.69,1,0
CUST-01721,38,153.69,0,EMEA,basic,10.0,12,0
CUST-01722,63,123.4,0,AMER,pro,,12,0
CUST-01723,43,97.91,3,EMEA,basic,,12,0
CUST-01724,20,162.78,2,LATAM,basic,9.59,12,0
CUST-01725,50,73.26,3,APAC,basic,6.69,24,0
CUST-01726,21,132.81,0,EMEA,enterprise,8.8,1,0
CUST-01727,24,97.6,5,EMEA,pro,7.66,12,0
CUST-01728,42,,2,EMEA,basic,4.34,12,0
CUST-01729,24,140.85,0,AMER,basic,5.43,12,1
CUST-01730,67,75.32,2,LATAM,basic,6.02,12,0
CUST-01731,1,,3,AMER,pro,8.85,12,1
CUST-01732,28,93.69,2,AMER,enterprise,7.17,1,0
CUST-01733,3,209.54,0,AMER,basic,8.71,1,1
CUST-01734,52,70.77,1,LATAM,enterprise,,24,0
CUST-01735,40,147.27,2,LATAM,basic,4.79,12,0
CUST-01736,11,66.02,1,EMEA,basic,10.0,12,0
CUST-01737,6,59.65,2,EMEA,basic,10.0,1,0
CUST-01738,53,127.19,2,EMEA,basic,7.67,12,0
CUST-01739,15,150.49,1,AMER,basic,6.66,1,0
CUST-01740,60,62.66,2,APAC,pro,9.06,12,0
CUST-01741,24,173.29,2,EMEA,basic,5.08,1,0
CUST-01742,39,84.11,0,APAC,pro,6.64,24,0
CUST-01743,6,125.91,3,EMEA,basic,4.52,12,0
CUST-01744,37,137.09,1,EMEA,pro,7.84,12,0
CUST-01745,3,146.76,1,EMEA,basic,7.43,12,1
CUST-01746,16,39.1,0,APAC,basic,6.31,12,0
CUST-01747,66,192.84,1,APAC,enterprise,5.88,12,0
CUST-01748,70,145.28,0,EMEA,pro,4.37,12,0
CUST-01749,31,100.85,2,AMER,pro,5.57,12,1
CUST-01750,65,73.91,0,AMER,pro,9.14,1,0
CUST-01751,15,43.77,3,AMER,basic,6.39,12,1
CUST-01752,42,58.74,1,APAC,pro,9.19,24,0
CUST-01753,51,144.52,1,EMEA,basic,5.5,12,0
CUST-01754,64,104.65,2,AMER,pro,6.86,1,0
CUST-01755,1,69.08,4,EMEA,pro,6.21,1,1
CUST-01756,43,96.29,1,APAC,enterprise,6.55,1,1
CUST-01757,18,190.39,0,LATAM,pro,8.34,12,0
CUST-01758,28,105.12,1,LATAM,pro,3.44,12,1
CUST-01759,69,93.7,0,APAC,basic,8.29,1,0
CUST-01760,47,180.78,2,AMER,basic,,24,0
CUST-01761,64,140.79,1,EMEA,basic,7.01,1,0
CUST-01762,14,121.99,2,APAC,enterprise,7.14,24,0
CUST-01763,46,92.65,0,EMEA,pro,6.62,12,1
CUST-01764,66,50.14,2,AMER,pro,8.2,24,0
CUST-01765,7,67.33,4,AMER,pro,7.1,1,1
CUST-01766,62,98.38,1,APAC,pro,5.54,12,0
CUST-01767,23,110.12,3,APAC,basic,7.27,1,1
CUST-01768,30,136.03,1,APAC,basic,8.66,1,0
CUST-01769,2,144.83,2,AMER,enterprise,7.65,12,0
CUST-01770,60,130.03,2,AMER,pro,7.06,12,0
CUST-01771,16,129.92,2,APAC,basic,7.36,1,1
CUST-01772,71,74.66,2,EMEA,enterprise,6.15,12,0
CUST-01773,2,23.04,3,EMEA,pro,6.21,24,1
CUST-01774,8,96.56,0,AMER,basic,,12,0
CUST-01775,9,77.06,2,AMER,basic,6.69,1,0
CUST-01776,49,90.63,1,APAC,enterprise,8.71,12,0
CUST-01777,45,107.65,3,APAC,enterprise,6.33,12,0
CUST-01778,15,64.04,2,AMER,basic,5.44,12,0
CUST-01779,8,70.03,0,APAC,pro,8.56,24,0
CUST-01780,19,115.49,3,AMER,basic,7.29,24,0
CUST-01781,12,125.21,1,EMEA,pro,7.25,1,0
CUST-01782,51,90.48,3,AMER,basic,7.82,1,0
CUST-01783,65,142.42,0,EMEA,pro,8.21,1,0
CUST-01784,31,110.12,0,AMER,basic,6.93,24,0
CUST-01785,24,74.1,0,AMER,basic,,24,0
CUST-01786,38,121.83,4,EMEA,basic,10.0,12,0
CUST-01787,24,204.71,1,EMEA,enterprise,7.1,12,1
CUST-01788,13,89.63,2,AMER,basic,5.67,1,0
CUST-01789,7,172.48,1,EMEA,basic,7.32,12,0
CUST-01790,47,182.0,1,AMER,basic,9.06,1,0
CUST-01791,57,187.42,2,LATAM,basic,4.56,12,0
CUST-01792,37,82.98,2,AMER,pro,9.26,1,0
CUST-01793,49,,2,AMER,basic,6.77,1,0
CUST-01794,9,125.24,0,AMER,pro,10.0,1,0
CUST-01795,39,108.58,0,EMEA,basic,8.16,12,0
CUST-01796,48,109.63,3,EMEA,basic,6.82,1,0
CUST-01797,44,147.07,1,EMEA,pro,9.17,1,0
CUST-01798,2,122.3,1,AMER,basic,9.2,12,1
CUST-01799,8,112.04,2,EMEA,pro,6.4,12,0
CUST-01800,70,177.76,1,EMEA,enterprise,7.41,24,0
CUST-01801,19,87.48,1,LATAM,pro,6.12,24,0
CUST-01802,17,73.06,1,APAC,basic,,24,0
CUST-01803,42,155.69,0,EMEA,pro,4.59,12,0
CUST-01804,53,151.66,2,AMER,pro,6.7,12,0
CUST-01805,68,169.23,0,AMER,basic,3.34,12,0
CUST-01806,53,71.75,1,EMEA,enterprise,8.02,12,0
CUST-01807,59,168.66,1,EMEA,basic,3.17,1,0
CUST-01808,66,141.69,1,EMEA,basic,5.19,12,0
CUST-01809,46,199.32,3,APAC,pro,7.46,12,0
CUST-01810,43,63.83,2,EMEA,basic,6.4,12,0
CUST-01811,37,129.82,2,APAC,basic,6.24,24,0
CUST-01812,15,107.51,2,AMER,basic,5.35,12,0
CUST-01813,2,48.46,2,AMER,basic,6.2,12,0
CUST-01814,9,87.83,1,LATAM,pro,3.99,12,0
CUST-01815,64,170.72,3,EMEA,basic,7.56,24,0
CUST-01816,22,98.9,1,LATAM,pro,8.39,1,0
CUST-01817,5,,3,AMER,basic,8.32,12,0
CUST-01818,10,159.07,3,LATAM,enterprise,6.94,12,1
CUST-01819,10,164.5,3,AMER,basic,9.11,12,0
CUST-01820,27,164.41,0,APAC,pro,7.8,1,0
CUST-01821,50,84.46,2,EMEA,pro,8.65,12,0
CUST-01822,58,117.39,0,AMER,pro,7.68,12,0
CUST-01823,58,,2,AMER,basic,7.06,12,0
CUST-01824,69,90.48,0,EMEA,pro,5.7,24,0
CUST-01825,56,86.28,0,EMEA,pro,2.49,1,0
CUST-01826,19,157.27,3,EMEA,basic,8.11,12,0
CUST-01827,33,190.31,1,AMER,basic,6.81,12,0
CUST-01828,46,68.16,0,LATAM,basic,10.0,12,0
